date,code,open,high,low,close,volume,amount,adjustflag
2019/11/29,sz.002829,20.58,22.54,20.06,22.5,22387480,480712218.1,3
2019/12/31,sz.002829,22.55,22.95,21.31,21.75,27459206,610754873.8,3
2020/1/23,sz.002829,21.95,27.55,21.63,27.19,60133568,1482410776,3
2020/2/28,sz.002829,24.47,34.98,22.02,29.14,164349479,4767147286,3
2020/3/31,sz.002829,29.7,31.69,23.39,24.27,98847961,2680789091,3
2020/4/30,sz.002829,24.38,29.49,24.2,28,77108872,2074763430,3
2019/10/31,sz.002835,12.51,16.28,12.4,13.4,261603407,3776199197,3
2019/11/29,sz.002835,13.42,13.65,11,11.13,107799683,1335540521,3
2019/12/31,sz.002835,11.13,12.65,10.98,12.23,96929890,1160401160,3
2020/1/23,sz.002835,12.37,13.5,12.17,12.6,84807728,1104697281,3
2020/2/28,sz.002835,11.34,13.16,10.21,11.83,105171400,1229533058,3
2020/3/31,sz.002835,11.5,12.86,9.52,9.62,80966980,903004189.2,3
2020/4/30,sz.002835,9.63,11.33,9.1,10.13,77342780,781460519.2,3
2019/10/31,sz.002841,87.88,96.66,85,85.55,42016593,3786875988,3
2019/11/29,sz.002841,85.75,88.38,81.3,85.48,29610835,2524927207,3
2019/12/31,sz.002841,85.53,89.45,82.28,85.7,30034714,2592866571,3
2020/1/23,sz.002841,85.8,90.1,82,83.37,30092265,2571809593,3
2020/2/28,sz.002841,75.12,105.44,75.12,91,85683441,7825035044,3
2020/3/31,sz.002841,91.8,96.78,75.5,78.07,45802171,3900881119,3
2020/4/30,sz.002841,78.49,81.6,72.37,76.04,31608146,2465590021,3
2019/10/31,sz.002845,19.05,19.25,16.5,18.04,55639619,997310204.9,3
2019/11/29,sz.002845,18.06,19.02,16.59,17.31,71943336,1275268651,3
2019/12/31,sz.002845,17.31,20.34,17.15,19.7,115994618,2197886618,3
2020/1/23,sz.002845,19.6,21.18,18.71,19.25,82976170,1659926398,3
2020/2/28,sz.002845,17.33,21.98,15.8,21.08,127431729,2500716979,3
2020/3/31,sz.002845,22.08,25.8,19.52,22.52,215602952,4912380669,3
2020/4/30,sz.002845,21.6,24.7,17.66,19.8,135400224,3004837924,3
2019/10/31,sz.002848,13.87,14.38,12.11,12.28,72754904,964861109.3,3
2019/11/29,sz.002848,12.25,13.08,10.74,10.98,63703400,770824016.5,3
2019/12/31,sz.002848,11.02,14.29,10.92,12.75,166616860,2155280183,3
2020/1/23,sz.002848,12.84,16.12,12,12.34,124316335,1720596666,3
2020/2/28,sz.002848,11.11,14.37,10,12.73,149821573,1887567450,3
2020/3/31,sz.002848,12.77,15.22,11.17,11.21,237612124,3244695980,3
2020/4/30,sz.002848,11.15,12.8,11.06,12.3,111801393,1334612889,3
2019/10/31,sz.002855,12,12.38,10.75,11.23,60130571,701041777.8,3
2019/11/29,sz.002855,11.12,12.29,10.71,10.87,82782319,953079509.8,3
2019/12/31,sz.002855,10.88,15.98,10.78,13.15,242628826,3292117771,3
2020/1/23,sz.002855,13.31,14.86,13.13,13.95,108859424,1515588529,3
2020/2/28,sz.002855,12.56,15.39,11.3,13.4,159168505,2156876444,3
2020/3/31,sz.002855,13.61,14.58,11,11.14,82389466,1060137083,3
2020/4/30,sz.002855,11.24,12.02,9.4,10.4,44711633,502991457.1,3
2019/10/31,sz.002859,33.32,34.09,29.1,30.36,23631456,747555926.2,3
2019/11/29,sz.002859,30.36,32.8,28.88,29.81,19784674,610824456.7,3
2019/12/31,sz.002859,30.04,34.8,29.88,34.61,37632623,1248482668,3
2020/1/23,sz.002859,34.63,39.98,34.2,38.62,39933802,1479992663,3
2020/2/28,sz.002859,34.76,52.28,34.2,40.95,81609694,3490387846,3
2020/3/31,sz.002859,41.08,49,35.52,35.79,77653338,3360842095,3
2020/4/30,sz.002859,35.59,43.45,34.6,42.7,80469324,3081292040,3
2019/10/31,sz.002861,24.55,33,23.89,30.9,42160389,1222793883,3
2019/11/29,sz.002861,31.11,43.99,30.6,38.1,110754697,4197142378,3
2019/12/31,sz.002861,37.79,41.35,30.61,32.22,78459280,2853560555,3
2020/1/23,sz.002861,32.27,34.91,30.61,31,37539005,1247681539,3
2020/2/28,sz.002861,27.9,34.38,25.11,29.28,49052992,1495346818,3
2020/3/31,sz.002861,30.16,32.87,23.9,24.04,43221436,1228181351,3
2020/4/30,sz.002861,24.3,26.53,21.71,24.31,26466589,655948890.7,3
2019/10/31,sz.002866,12.26,13.06,11.3,11.53,49622793,607034159.2,3
2019/11/29,sz.002866,11.6,12,10.76,11.58,59445193,673963654.6,3
2019/12/31,sz.002866,11.52,14.73,11.45,14.09,196624823,2612257196,3
2020/1/23,sz.002866,14.1,20.93,14.05,17.2,246607253,4257564733,3
2020/2/28,sz.002866,15.48,18.85,14.2,14.46,183142354,3087335124,3
2020/3/31,sz.002866,14.63,15.6,11.36,11.61,102009983,1405939422,3
2020/4/30,sz.002866,11.54,16.19,11.46,14.47,169738563,2352677673,3
2019/10/31,sz.002869,58.04,76.17,55.51,68.39,117442144,8184876809,3
2019/11/29,sz.002869,69.13,72.13,57.3,58.88,75337356,4949440479,3
2019/12/31,sz.002869,59,68.85,55.07,65.33,67094130,4203145140,3
2020/1/23,sz.002869,65.63,79.7,64.59,68,76246982,5396290132,3
2020/2/28,sz.002869,61.2,89.98,55.08,75.51,96911973,6956167175,3
2020/3/31,sz.002869,78.97,89.66,62.36,62.93,70237219,5331671832,3
2020/4/30,sz.002869,62.95,72.1,61.72,71.9,54858579,3728566804,3
2019/10/31,sz.002876,44.11,48.8,41.2,42.6,44538269,1992971797,3
2019/11/29,sz.002876,42.7,46.25,38.48,41.33,53986396,2262004148,3
2019/12/31,sz.002876,42,56.5,40.22,48.8,68138900,3324872206,3
2020/1/23,sz.002876,49.1,56.99,48.2,49.75,50866696,2644569763,3
2020/2/28,sz.002876,44.78,65.6,42,54.59,80353712,4465620850,3
2020/3/31,sz.002876,54.18,57.26,38.33,40.8,74722097,3417776961,3
2020/4/30,sz.002876,40.8,49.85,39.66,48.7,65691040,2863447970,3
2019/10/31,sz.002881,30.74,36.08,27.88,28.24,97076539,3195714146,3
2019/11/29,sz.002881,28.45,29.39,25,25.53,69191310,1910378439,3
2019/12/31,sz.002881,25.52,29.72,24.92,26.66,88497317,2411058381,3
2020/1/23,sz.002881,27.18,29.45,25.09,25.5,60224546,1697202392,3
2020/2/28,sz.002881,22.95,28.85,20.66,23.98,93334412,2348819138,3
2020/3/31,sz.002881,24.74,29,20.89,21.2,80641979,2043304840,3
2020/4/30,sz.002881,21.05,23.2,18.98,20.35,29042671,624834998.7,3
2019/10/31,sz.002885,18.69,19.35,16.69,16.72,63782304,1161315985,3
2019/11/29,sz.002885,16.61,17.49,15.33,15.63,53828299,900315176.5,3
2019/12/31,sz.002885,15.71,17.67,15.56,16.74,72927499,1231766753,3
2020/1/23,sz.002885,16.83,18.5,16.17,16.55,79604400,1409326071,3
2020/2/28,sz.002885,14.9,23.49,13.41,19.58,211021074,3906844052,3
2020/3/31,sz.002885,18,20.84,15.25,15.27,226842539,4182172467,3
2020/4/30,sz.002885,15.4,17.23,13.84,14.66,104394007,1643658596,3
2019/10/31,sz.002888,18.01,20.49,17.8,18.03,32483177,606267111.3,3
2019/11/29,sz.002888,17.95,26.77,17.72,21.62,217322113,4895780635,3
2019/12/31,sz.002888,21.69,28.83,20.6,21.74,199964858,4906398169,3
2020/1/23,sz.002888,22.02,24.15,19.53,20.2,56976736,1290347486,3
2020/2/28,sz.002888,18.18,23.02,16.36,19.75,68819145,1416257864,3
2020/3/31,sz.002888,19.87,21.46,17.21,17.64,43702515,851578718.7,3
2020/4/30,sz.002888,17.67,20.38,17.3,18.45,44511105,835796616.5,3
2019/10/31,sz.002897,24.6,25.16,22.36,23.5,75812888,1814046322,3
2019/11/29,sz.002897,23.5,27.73,21.5,21.8,171582587,4233248374,3
2019/12/31,sz.002897,21.78,31.16,21.66,26.83,199159453,5318385831,3
2020/1/23,sz.002897,27.05,31.19,26.51,27.38,119405244,3446169234,3
2020/2/28,sz.002897,24.64,33.8,22.18,26.37,185997140,5164600577,3
2020/3/31,sz.002897,26.9,39.8,26.89,29.98,236837676,8021927661,3
2020/4/30,sz.002897,29.4,31.49,27.2,31.2,110621178,3318360085,3
2019/10/31,sz.002902,30.75,33.85,23.33,24.5,211567629,6461913066,3
2019/11/29,sz.002902,24.41,25.06,21,21.25,116142424,2731695902,3
2019/12/31,sz.002902,21.25,25,21.14,23.2,163829520,3820239783,3
2020/1/23,sz.002902,23.3,26.97,23.1,23.39,92871276,2292205937,3
2020/2/28,sz.002902,21.05,27.28,18.95,22.54,199798923,4662373068,3
2020/3/31,sz.002902,22.84,26.18,19.71,19.71,158099606,3707386765,3
2020/4/30,sz.002902,19.6,21.01,16.39,17.3,70705913,1359459809,3
2019/10/31,sz.002906,11.28,11.7,10.28,10.3,62988914,690595737.2,3
2019/11/29,sz.002906,10.37,11.58,10.26,10.67,50435929,550375381.6,3
2019/12/31,sz.002906,10.57,14.59,10.53,11.88,202781606,2604501135,3
2020/1/23,sz.002906,12.02,14.18,11.92,13.62,99926580,1293007762,3
2020/2/28,sz.002906,12.26,19.5,11.03,14.87,173919714,2456775965,3
2020/3/31,sz.002906,14.88,16.39,11.92,12.07,185215914,2671590979,3
2020/4/30,sz.002906,12.11,13.2,11.5,13.11,61848381,771861950.9,3
2019/10/31,sz.002913,51.63,66,50.38,61.65,51365212,3087536920,3
2019/11/29,sz.002913,60,66.36,52.2,53.2,43111989,2510975588,3
2019/12/31,sz.002913,53.05,60.4,52.2,59.19,42723941,2428625840,3
2020/1/23,sz.002913,59.5,62.62,56.55,57.37,38074993,2276945698,3
2020/2/28,sz.002913,51.63,68.48,46.64,59.9,56795269,3394799549,3
2020/3/31,sz.002913,60.5,64.29,47.06,47.49,49960141,2800437632,3
2020/4/30,sz.002913,48.4,61.64,47.33,60.25,45734448,2487480726,3
2019/10/31,sz.002916,151.96,165,138.15,148.84,94957675,14483370636,3
2019/11/29,sz.002916,149,169.57,140,146.09,102528782,15835015323,3
2019/12/31,sz.002916,145.8,156.8,136.17,142.1,86137111,12651227081,3
2020/1/23,sz.002916,144.1,188.64,141.3,177.49,76782131,12581879589,3
2020/2/28,sz.002916,159.74,272.73,152,207.58,120986882,25053005901,3
2020/3/31,sz.002916,217,266.5,180.88,197.42,149535168,33598688900,3
2020/4/30,sz.002916,198,238.81,194,233.4,83664351,18630917594,3
2019/10/31,sz.002925,40.6,44.7,36.27,39.49,51870687,2169703842,3
2019/11/29,sz.002925,39.89,44.51,36.82,42.88,72259461,2932863084,3
2019/12/31,sz.002925,42.88,45.78,40.35,43.95,83617345,3617026801,3
2020/1/23,sz.002925,44.43,58.2,44.31,55.05,98217898,5225693509,3
2020/2/28,sz.002925,49.55,71.1,49.55,69.64,110031465,6766066281,3
2020/3/31,sz.002925,72.89,74.51,41.72,45.4,145887519,7818768325,3
2020/4/30,sz.002925,45.34,53.7,44.8,52.8,95826036,4694078021,3
2019/10/31,sz.002935,30.59,31.5,27.72,27.88,25533119,769334060.9,3
2019/11/29,sz.002935,27.88,28.8,25.88,26.29,21503646,595131571.9,3
2019/12/31,sz.002935,26.41,30.05,26.11,28.6,41738622,1189688694,3
2020/1/23,sz.002935,28.77,30.68,28.68,29.3,42053471,1249530445,3
2020/2/28,sz.002935,26.37,39.6,23.81,31.79,149959953,5076520828,3
2020/3/31,sz.002935,32.8,41.79,27.9,28.93,161725956,5674855694,3
2020/4/30,sz.002935,28.99,33.34,28.73,31.94,66998742,2075490703,3
2019/10/31,sz.002937,15.6,16.16,14.81,14.99,49839076,777034194.4,3
2019/11/29,sz.002937,14.91,15.46,13.8,14.15,36812676,537797676.5,3
2019/12/31,sz.002937,14.15,15.92,13.9,15.15,82521070,1239921150,3
2020/1/23,sz.002937,15.24,16.48,15.04,15.23,81286263,1282059412,3
2020/2/28,sz.002937,13.71,16.94,12.34,14.3,129125998,1980661219,3
2020/3/31,sz.002937,14.37,17.49,12.87,13.25,155780821,2424320027,3
2020/4/30,sz.002937,13.25,14.23,11.84,12.75,46858484,625064800.7,3
2019/10/31,sz.002938,40.26,51,38.6,44.15,126281476,5521796208,3
2019/11/29,sz.002938,44.56,54.18,44.08,49.4,174679608,8612855864,3
2019/12/31,sz.002938,49.4,54,42.13,44.9,206349961,9935134144,3
2020/1/23,sz.002938,44.9,51.73,44.9,49.98,125003708,6065918579,3
2020/2/28,sz.002938,44.98,54.95,40.5,42.21,263709863,12524911671,3
2020/3/31,sz.002938,42.8,45.35,29.37,31.76,318764316,11709958798,3
2020/4/30,sz.002938,31.86,42.87,31.81,41.79,251669008,9369478844,3
2019/10/31,sz.002962,42.01,44.67,33,33.41,252340215,10052072336,3
2019/11/29,sz.002962,33,38,32.3,34.25,171518874,6032450300,3
2019/12/31,sz.002962,34.1,44.53,33.17,36.06,244199731,9592265000,3
2020/1/23,sz.002962,36.48,38.88,34.7,35.23,73991210,2781736808,3
2020/2/28,sz.002962,31.71,39.68,28.54,32.56,134471733,4723055507,3
2020/3/31,sz.002962,33.47,35.8,28.8,28.88,58493172,1901920448,3
2020/4/30,sz.002962,28.81,30.3,25.07,27.66,33041329,945229929,3
2019/10/31,sz.300042,15.2,20.9,15,17.05,361681370,6443430451,3
2019/11/29,sz.300042,16.89,17.68,13.8,14.35,150682418,2377541008,3
2019/12/31,sz.300042,14.35,16.56,13.43,15.9,155558216,2357835502,3
2020/1/23,sz.300042,15.83,17.5,15.5,15.62,129832159,2167529867,3
2020/2/28,sz.300042,14.06,18.95,12.65,15.73,163067151,2697555245,3
2020/3/31,sz.300042,16.01,18.27,13.51,13.77,156695619,2575679389,3
2020/4/30,sz.300042,13.77,18.32,13.64,18.25,226008937,3756672099,3
2019/10/31,sz.300046,16.08,16.46,14.31,14.43,66749942,1023714030,3
2019/11/29,sz.300046,14.41,14.88,12.17,14.12,192040288,2564064971,3
2019/12/31,sz.300046,14.2,17.17,14.12,16,458450681,7203809837,3
2020/1/23,sz.300046,16.1,18.32,15.57,16.51,355206655,6019526524,3
2020/2/28,sz.300046,14.86,28.7,13.37,21.43,828931022,19515758029,3
2020/3/31,sz.300046,21.88,25.3,19.31,21.25,769708423,17113190688,3
2020/4/30,sz.300046,21.12,26.5,17.85,19.66,600813451,13498015050,3
2019/10/31,sz.300053,11.19,11.45,9.68,10.15,158702534,1665500616,3
2019/11/29,sz.300053,10.16,12.31,9.86,10.68,320920627,3550579106,3
2019/12/31,sz.300053,10.64,14.34,10.55,12.42,534231300,6662555280,3
2020/1/23,sz.300053,12.5,13.91,12.42,13.16,438373403,5719533248,3
2020/2/28,sz.300053,11.84,15.47,10.66,13.05,1116938076,15306321463,3
2020/3/31,sz.300053,13.29,14.14,10.15,10.24,434051083,5406429452,3
2020/4/30,sz.300053,10.22,11.34,9.61,10.42,216414431,2327465960,3
2019/10/31,sz.300065,12.43,13.05,11.67,11.96,70169916,868655458.7,3
2019/11/29,sz.300065,11.93,12.09,11.18,11.24,61467078,710220810,3
2019/12/31,sz.300065,11.25,12.87,11.05,12.19,89546233,1069804704,3
2020/1/23,sz.300065,12.25,12.95,11.73,11.87,80447617,1003798266,3
2020/2/28,sz.300065,10.68,12.93,9.66,11.09,169756240,2006852278,3
2020/3/31,sz.300065,11.2,11.96,9.8,10.14,118856512,1295860150,3
2020/4/30,sz.300065,10.14,11,9.19,9.63,99334369,1012797834,3
2019/10/31,sz.300076,5.42,6.4,5.29,5.94,296787277,1771378267,3
2019/11/29,sz.300076,5.86,6.7,5.7,6.28,319535459,2014956424,3
2019/12/31,sz.300076,6.29,6.95,5.66,5.84,283694222,1801719997,3
2020/1/23,sz.300076,5.9,6.3,5.33,5.51,135247923,804995378.9,3
2020/2/28,sz.300076,4.96,5.85,4.46,5.08,188113137,998547801.9,3
2020/3/31,sz.300076,5.15,5.67,4.53,4.56,176482157,909485545.3,3
2020/4/30,sz.300076,4.58,5.1,4.33,4.73,110906178,531325987.6,3
2019/10/31,sz.300077,6.19,7.21,5.98,6.55,355692487,2325520843,3
2019/11/29,sz.300077,6.47,7.19,5.76,6,371115119,2359322420,3
2019/12/31,sz.300077,5.97,6.68,5.85,6.01,426949385,2649716177,3
2020/1/23,sz.300077,6.04,8.1,6.03,7.56,466744874,3232175932,3
2020/2/28,sz.300077,6.8,9.39,6.21,7.55,1002412772,8074354629,3
2020/3/31,sz.300077,7.67,8.42,6.13,6.27,625200259,4777316141,3
2020/4/30,sz.300077,6.22,7.58,6.16,7.38,534049608,3725434149,3
2019/10/31,sz.300078,11.72,14.41,11.43,13.69,388856939,5103586012,3
2019/11/29,sz.300078,13.72,14.37,12.3,12.7,322961338,4310493804,3
2019/12/31,sz.300078,13.6,14.06,11.7,12.28,358980491,4627062496,3
2020/1/23,sz.300078,12.22,13.65,12.03,12.03,256209443,3307167365,3
2020/2/28,sz.300078,10.83,17.13,10.6,15.2,841894553,12389280746,3
2020/3/31,sz.300078,15.69,18.14,11.26,11.3,552027211,7936589503,3
2020/4/30,sz.300078,11.34,13.02,11.01,12.03,318087698,3835119781,3
2019/10/31,sz.300079,5.03,5.39,4.76,4.94,392281876,2004521652,3
2019/11/29,sz.300079,4.95,5.06,4.55,4.79,283041170,1366538338,3
2019/12/31,sz.300079,4.76,6.81,4.69,5.92,1526665176,9083669317,3
2020/1/23,sz.300079,6,7.37,5.97,6.68,1409179435,9482493125,3
2020/2/28,sz.300079,6.01,7.2,5.41,5.74,1568661181,9872260279,3
2020/3/31,sz.300079,5.8,6.33,4.84,4.89,795210763,4444291843,3
2020/4/30,sz.300079,4.89,5.43,4.33,4.56,435544021,2160832057,3
2019/10/31,sz.300083,3.16,4.16,2.8,2.81,954080666,3283769399,3
2019/11/29,sz.300083,2.81,3.11,2.77,2.91,353130643,1036065756,3
2019/12/31,sz.300083,2.91,4.46,2.86,3.99,1289580329,4956452800,3
2020/1/23,sz.300083,4,5.18,4,4.56,942394330,4264229625,3
2020/2/28,sz.300083,4.1,6,3.69,5.36,1226237184,6082477744,3
2020/3/31,sz.300083,5.5,6.76,4.36,4.36,1198466882,6837676012,3
2020/4/30,sz.300083,4.46,5.76,4.37,5.57,850455658,4386943171,3
2019/10/31,sz.300088,7.48,7.76,6.7,6.94,1196975674,8610202923,3
2019/11/29,sz.300088,6.89,8.07,6.49,7.94,2311967247,16935057680,3
2019/12/31,sz.300088,7.98,11.59,7.7,10.27,4098292786,40205935496,3
2020/1/23,sz.300088,10.4,13.33,10.2,12.67,2754974267,32335043565,3
2020/2/28,sz.300088,11.4,14.15,10.41,10.82,4197096260,53040820430,3
2020/3/31,sz.300088,11.18,11.88,8.39,8.52,2527176340,25601599815,3
2020/4/30,sz.300088,8.52,9.87,8.47,9.7,1718369925,15826244277,3
2019/10/31,sz.300101,9.15,9.39,8.66,8.78,88237265,798385530.3,3
2019/11/29,sz.300101,8.78,8.95,8.18,8.3,88822833,759468404.9,3
2019/12/31,sz.300101,8.3,9.63,8.23,9.11,212065450,1916413187,3
2020/1/23,sz.300101,9.18,12,9.11,11.07,367510385,3797957701,3
2020/2/28,sz.300101,9.96,14.19,8.96,11.1,763651840,9158262553,3
2020/3/31,sz.300101,11.32,12.55,9.18,9.24,384249842,4339638807,3
2020/4/30,sz.300101,9.21,11.07,9.2,10.56,273375047,2831549756,3
2019/10/31,sz.300102,4.83,4.92,4.32,4.46,76433007,351931189.6,3
2019/11/29,sz.300102,4.42,4.42,3.85,4.06,94699752,383592856.7,3
2019/12/31,sz.300102,4.06,5.57,4.04,4.75,544731463,2681580722,3
2020/1/23,sz.300102,4.79,5.23,4.47,4.54,152280971,749590705.7,3
2020/2/28,sz.300102,4.09,9.02,3.69,6.16,954778190,6520940531,3
2020/3/31,sz.300102,6.24,7.14,4.93,4.93,1522441145,9351116565,3
2020/4/30,sz.300102,4.98,5.57,4.15,4.56,535522134,2685255442,3
2019/10/31,sz.300114,10.97,11.66,10.38,10.46,190299428,2121224500,3
2019/11/29,sz.300114,10.31,11.15,9.85,10.77,152947536,1597355775,3
2019/12/31,sz.300114,10.73,11.83,10.57,11.38,191184521,2150328605,3
2020/1/23,sz.300114,11.46,12.22,10.81,10.92,184883730,2168793085,3
2020/2/28,sz.300114,9.83,12.9,9.22,10.89,300951430,3440736504,3
2020/3/31,sz.300114,11.1,12.39,9.81,10.11,226585031,2525738853,3
2020/4/30,sz.300114,10.25,11.02,9.87,10.6,157193422,1667818814,3
2019/10/31,sz.300115,14.44,15.18,13.31,14.79,348047511,4984736008,3
2019/11/29,sz.300115,14.77,17.24,13.68,15.69,817009627,12855275914,3
2019/12/31,sz.300115,15.63,20.38,15.43,17.79,754719439,13663666381,3
2020/1/23,sz.300115,17.87,21.1,16.88,20.49,591169685,11103442850,3
2020/2/28,sz.300115,18.44,27.56,17.01,24.35,1268831467,28370033775,3
2020/3/31,sz.300115,24.5,26.66,18.26,18.86,892413919,18931798680,3
2020/4/30,sz.300115,18.9,21.57,16.28,19.5,544124340,10433315550,3
2019/10/31,sz.300120,6.01,6.35,5.72,5.97,36893328,223437001.9,3
2019/11/29,sz.300120,5.95,6.2,5.58,5.69,37278724,220033834.9,3
2019/12/31,sz.300120,5.69,6.57,5.66,6.4,74307444,456623428,3
2020/1/23,sz.300120,6.42,7.23,6.38,6.77,78764735,527202938.3,3
2020/2/28,sz.300120,6.09,7.17,5.55,6.43,127161728,830902649.7,3
2020/3/31,sz.300120,6.44,9.73,6.43,6.51,381511891,2975552528,3
2020/4/30,sz.300120,6.57,7.6,6.46,7.19,164258939,1136924863,3
2019/10/31,sz.300127,18.18,21.4,15.9,15.92,155951920,2891174003,3
2019/11/29,sz.300127,15.85,19.13,15.8,17.7,219838704,3881210957,3
2019/12/31,sz.300127,17.53,20.13,17.1,18.88,272889795,5097204754,3
2020/1/23,sz.300127,19.02,20.47,17,17.2,155072360,3009765341,3
2020/2/28,sz.300127,15.48,18.72,13.93,15.43,198242586,3339619673,3
2020/3/31,sz.300127,15.67,17.2,13.61,14.81,105306823,1615417742,3
2020/4/30,sz.300127,14.63,16,13.6,14.89,98578082,1480621206,3
2019/10/31,sz.300128,3.9,4.45,3.84,4.12,689028924,2923740430,3
2019/11/29,sz.300128,4.11,4.23,3.59,3.65,345166548,1319171318,3
2019/12/31,sz.300128,3.7,4.29,3.29,4.02,622292638,2421980957,3
2020/1/23,sz.300128,4.06,4.42,3.6,3.66,400398507,1623235271,3
2020/2/28,sz.300128,3.29,4.74,2.96,3.8,1126284774,4470479029,3
2020/3/31,sz.300128,3.89,4.21,3.28,3.31,585503775,2213399412,3
2020/4/30,sz.300128,3.35,3.94,2.99,3.28,486973512,1723577830,3
2019/10/31,sz.300134,18.1,19.08,16.81,17.32,248744574,4439404830,3
2019/11/29,sz.300134,17.19,17.19,13.1,13.43,282518526,4320511987,3
2019/12/31,sz.300134,13.49,16.15,13.17,15.42,366975540,5470506931,3
2020/1/23,sz.300134,15.62,17.8,14.7,15,383976392,6375667780,3
2020/2/28,sz.300134,13.5,18.8,12.15,15.59,506971690,7956262696,3
2020/3/31,sz.300134,16.19,21.21,15.85,15.87,803968186,14831977872,3
2020/4/30,sz.300134,15.8,17.09,13.34,14.48,258818789,3996132319,3
2019/10/31,sz.300136,35.67,43.3,32.03,40.44,794751538,30394990376,3
2019/11/29,sz.300136,40.4,43.96,37.77,39.44,671680489,27317947471,3
2019/12/31,sz.300136,39.74,47.3,38.93,45.38,734747506,32227105031,3
2020/1/23,sz.300136,45.41,48.56,43.1,44,554142175,25343976330,3
2020/2/28,sz.300136,39.6,57.49,39,49.93,989160321,45708222709,3
2020/3/31,sz.300136,52,52.99,34,34.32,1071417545,45076412271,3
2020/4/30,sz.300136,34.32,41.8,34.08,41.3,796481658,30160661191,3
2019/10/31,sz.300139,8.68,9.26,8.31,8.81,138370979,1232639128,3
2019/11/29,sz.300139,8.78,8.86,7.77,8.07,106268167,881350546.5,3
2019/12/31,sz.300139,8.11,9.3,8.05,8.69,220043608,1935351344,3
2020/1/23,sz.300139,8.68,9.65,8.51,8.61,197086554,1792356904,3
2020/2/28,sz.300139,7.75,10.11,6.98,8.28,401657849,3567398722,3
2020/3/31,sz.300139,8.3,9.59,7.09,7.12,271869753,2337101999,3
2020/4/30,sz.300139,7.1,7.68,6.22,6.9,140553287,1021194460,3
2019/10/31,sz.300155,5.03,5.67,4.92,5.47,140277691,753456304.2,3
2019/11/29,sz.300155,5.34,6.17,4.74,4.84,231687912,1261267144,3
2019/12/31,sz.300155,4.84,5.48,4.81,5.38,108912724,565575369.6,3
2020/1/23,sz.300155,5.42,6.01,5.36,5.7,121071031,679437411.5,3
2020/2/28,sz.300155,5.13,11.5,4.85,8.32,774870424,6301872058,3
2020/3/31,sz.300155,8.61,9.57,6.27,6.33,526214348,4194027376,3
2020/4/30,sz.300155,6.33,7.03,5.41,5.99,209744865,1358115985,3
2019/10/31,sz.300162,8.18,9.2,7.87,8.05,277685043,2313830671,3
2019/11/29,sz.300162,8.05,8.63,6.99,7.1,138555082,1092835675,3
2019/12/31,sz.300162,7.14,9.75,7.08,9,344027823,2945785867,3
2020/1/23,sz.300162,8.94,9.86,8.76,9.04,271485952,2495431226,3
2020/2/28,sz.300162,8.14,10.68,7.33,8.6,408516961,3822399591,3
2020/3/31,sz.300162,8.74,9.7,7.33,7.38,170148148,1470398878,3
2020/4/30,sz.300162,7.38,8.11,6.23,6.95,92312959,682936361.6,3
2019/10/31,sz.300205,11.33,12.88,11.04,12.1,189922928,2278406595,3
2019/11/29,sz.300205,12.13,13.29,10.26,10.35,245504803,2951377964,3
2019/12/31,sz.300205,10.35,11.5,10.25,10.96,150107814,1643845858,3
2020/1/23,sz.300205,11.13,12.43,11.11,11.49,218899434,2594243871,3
2020/2/28,sz.300205,10.34,16.38,10.34,14.99,899494326,12813483865,3
2020/3/31,sz.300205,14.52,15.13,11,11.05,420509271,5581472538,3
2020/4/30,sz.300205,11.05,11.99,9.23,9.82,185078870,2040703468,3
2019/10/31,sz.300211,8.9,8.99,6.55,6.64,144013982,1029454884,3
2019/11/29,sz.300211,6.69,8.15,6.59,7.21,105713156,762286166.6,3
2019/12/31,sz.300211,7.23,8.45,7.12,8.01,130110286,1026760207,3
2020/1/23,sz.300211,8.07,8.75,6.86,7.05,145525931,1161561491,3
2020/2/28,sz.300211,6.35,9.39,5.9,7.25,303409071,2348799571,3
2020/3/31,sz.300211,7.35,8.46,6.57,6.64,186549856,1422208468,3
2020/4/30,sz.300211,6.62,7.27,6.31,7.12,61749808,430768328.3,3
2019/10/31,sz.300213,6.53,7.15,6.35,6.62,142274942,963234568.3,3
2019/11/29,sz.300213,6.58,6.75,6.07,6.15,95411494,608016663.7,3
2019/12/31,sz.300213,6.17,6.82,6.13,6.54,127778837,830882403.1,3
2020/1/23,sz.300213,6.6,7.16,6.55,6.62,157888087,1084492241,3
2020/2/28,sz.300213,5.96,7.7,5.88,6.73,350675341,2439206899,3
2020/3/31,sz.300213,6.86,8.28,6.36,6.39,549145102,4132260516,3
2020/4/30,sz.300213,6.36,8.34,5.9,6.23,572998160,4039690028,3
2019/10/31,sz.300219,5.92,6.14,5.26,5.37,34419225,194728467.4,3
2019/11/29,sz.300219,5.56,6.64,5.34,6.07,134295438,827344657.1,3
2019/12/31,sz.300219,6.08,7.66,5.94,6.78,130386294,902350981.3,3
2020/1/23,sz.300219,6.76,8.61,6.76,7.18,132561863,1007634633,3
2020/2/28,sz.300219,6.46,9.45,6.03,8.56,120914634,965978029.7,3
2020/3/31,sz.300219,8.1,9.17,6.92,7,72006894,590555066,3
2020/4/30,sz.300219,6.83,8.6,6.83,8.24,58994408,473372204.8,3
2019/10/31,sz.300220,38.64,39.5,34.5,34.54,14692890,545020201.5,3
